object_id,passband,tau_in,SF_in,tau_out,SF_out
82196474,r,315.46,0.315,379.29678650230926,69.20771614934839
82196474,i,315.46,0.286,268.81056941907957,66.68861477088194
82196474,z,315.46,0.267,237.8849081885255,76.13903697392912
82196474,y,315.46,0.25,335.45228156597636,64.62804339016657
82324933,u,127.52,0.187,85.03573685334702,199.99999999999994
82324933,g,127.52,0.165,36.060618616259966,199.99999999999994
82324933,r,127.52,0.147,60.11963415272672,199.99999999999994
82324933,i,127.52,0.133,86.45335270345144,199.99999999999994
82324933,z,127.52,0.124,91.9556150962172,199.99999999999994
82324933,y,127.52,0.117,65.51586202488848,199.99999999999994
83557064,u,196.43,0.477,237.86405956606754,59.548993758582604
83557064,g,196.43,0.422,454.7312510325751,66.16470065691048
83557064,r,196.43,0.374,398.98250228859655,51.02087570408422
83557064,i,196.43,0.34,280.3072486571084,58.893748011658346
83557064,z,196.43,0.317,268.05198395184993,46.04699223316864
83557064,y,196.43,0.297,311.21399406963786,54.43015649701359
83618253,u,1194.42,0.202,125.24510689938454,86.62249374175646
83618253,g,1194.42,0.179,116.1536368115924,78.42390769990439
83618253,r,1194.42,0.159,180.78795758227014,62.94329591775161
83618253,i,1194.42,0.144,123.38585588541123,104.28991394810343
83618253,z,1194.42,0.135,352.3357947744533,65.30820660787434
83618253,y,1194.42,0.126,94.69420593207421,72.02863440126859
84451315,u,239.58,0.682,191.47820685229962,0.06115754343164229
84451315,g,239.58,0.604,52.39554214172331,19.597902722751513
84451315,r,239.58,0.535,122.21381428309147,25.148272050387835
84451315,i,239.58,0.486,42.42142353676869,21.52053637741296
84451315,z,239.58,0.454,27.52398148600943,31.496414016116226
84451315,y,239.58,0.426,239.51123621092776,0.42613804955385365
84581322,u,243.71,0.318,153.7120207765711,33.24245918274152
84581322,g,243.71,0.281,98.33966735488046,45.453865717182
84581322,r,243.71,0.249,230.88666084726285,41.42382314961913
84581322,i,243.71,0.227,140.4857483767391,39.32600594292351
84581322,z,243.71,0.211,146.6768884340856,30.668852768898855
84581322,y,243.71,0.198,88.74151559618822,25.915929789347462
84586525,u,1929.6,0.199,251.10206359265558,59.5668716675056
84586525,g,1929.6,0.176,286.5948019179803,41.44070630912904
84586525,r,1929.6,0.156,386.54231697822445,68.55149765793875
84586525,i,1929.6,0.142,370.61521538403497,57.12940044399094
84586525,z,1929.6,0.133,287.80688430796687,72.78712988786138
84586525,y,1929.6,0.124,268.31419385575975,59.42277231410863
85011188,u,145.63,0.841,1.0,34.40604233009943
85011188,g,145.63,0.744,36.45229771778225,19.51213400104146
85011188,r,145.63,0.66,66.08473523403063,29.239151632479548
85011188,i,145.63,0.6,67.33442687540548,40.59581589029548
85011188,z,145.63,0.56,51.75343837404522,36.247148846961814
85011188,y,145.63,0.524,54.31721502632329,30.318290729180994
85910554,u,383.97,0.366,164.41116354480928,49.29658658335564
85910554,g,383.97,0.324,216.03913506341192,50.477541710744674
85910554,r,383.97,0.287,138.41430271436693,57.20089669639866
85910554,i,383.97,0.261,118.00006569034048,58.13113542013756
85910554,z,383.97,0.244,218.5257271712109,52.35477583611214
85910554,y,383.97,0.228,213.89356379911703,51.1204891516429
86706061,u,377.22,0.317,377.2189278777942,0.31699053997511606
86706061,g,377.22,0.28,171.7591968745295,47.04064088899331
86706061,r,377.22,0.249,867.3297034983831,160.24819658582464
86706061,i,377.22,0.226,827.5169301539823,141.2289876773532
86706061,z,377.22,0.211,312.85761638346105,131.27222995265717
86706061,y,377.22,0.198,896.512442797202,156.6141410290681
87299595,u,291.74,0.316,62.51731706457365,45.216637838710426
87299595,g,291.74,0.279,21.088924547511862,24.65807564012015
87299595,r,291.74,0.248,24.126843395770436,27.91150282830716
87299595,i,291.74,0.225,20.951158938695897,24.409142569750504
87299595,z,291.74,0.21,84.22358322716882,29.5001138694946
87299595,y,291.74,0.197,291.6985441978838,0.19691603174830402
87505900,u,918.14,0.24,132.29364457329427,66.65007274152345
87505900,g,918.14,0.212,275.00018997875935,47.445837264672114
87505900,r,918.14,0.188,184.00803120244433,63.01871269199665
87505900,i,918.14,0.171,181.45767693607255,60.71668614544741
87505900,z,918.14,0.16,157.13352663874414,50.52726212558095
87505900,y,918.14,0.15,917.9782245815928,0.1499991473511353
87531891,u,349.32,0.5,1.514655893701964,9.632400938119478
87531891,g,349.32,0.443,239.92420368600253,8.930342058008405
87531891,r,349.32,0.393,303.5608493761794,8.641162059328424
87531891,i,349.32,0.357,428.94617990860894,8.562561702374952
87531891,z,349.32,0.333,227.35609437943498,7.4771858937508595
87531891,y,349.32,0.312,169.92909952485257,16.773445490024383
87927965,u,162.35,0.285,176.447599513809,102.65953058048939
87927965,g,162.35,0.252,364.9250657791714,119.43470143651231
87927965,r,162.35,0.223,333.34524797947813,95.97451542366493
87927965,i,162.35,0.203,160.70877185955771,98.22605849959872
87927965,z,162.35,0.189,244.1411755034418,93.82148827437292
87927965,y,162.35,0.178,350.48178781790557,125.71079049892145
88444541,u,664.23,0.246,132.07051925243815,97.98860649779121
88444541,g,664.23,0.218,376.84478281397435,104.24218301847333
88444541,r,664.23,0.193,235.5169132228489,107.79331790846557
88444541,i,664.23,0.175,235.46473827962598,97.75731082595505
88444541,z,664.23,0.164,277.7152066620112,97.51586422604093
88444541,y,664.23,0.154,228.4604699370167,107.90056644764708
88867245,u,242.39,0.696,608.1749517298068,87.82717263167362
88867245,g,242.39,0.616,32.21862965955119,13.35243142759026
88867245,r,242.39,0.546,33.28669568759483,14.49536248969042
88867245,i,242.39,0.497,851.4212501994901,95.54160119601538
88867245,z,242.39,0.464,673.0401079497285,117.4520104861549
88867245,y,242.39,0.434,620.2483996024664,91.98788976415305
89468015,u,250.22,0.608,44.2316567650428,78.7939620369931
89468015,g,250.22,0.538,110.37176460224882,60.508455538991086
89468015,r,250.22,0.477,167.85822757916895,86.36102187549896
89468015,i,250.22,0.434,156.367330626134,109.25832074640333
89468015,z,250.22,0.405,77.53889875433434,101.43256875420526
89468015,y,250.22,0.379,150.1579736663403,115.56568018768374
90575107,u,395.81,0.458,99.90480674175265,0.026512241022868296
90575107,g,395.81,0.405,679.0877025100158,23.849513507366126
90575107,r,395.81,0.359,50.06373476246824,5.890506292845318
90575107,i,395.81,0.327,208.66213905925102,13.819434410269965
90575107,z,395.81,0.305,193.7417690450472,9.325237526278082
90575107,y,395.81,0.286,25.68876471455434,19.34996851597367
91610803,u,373.13,0.281,375.4308236722353,123.11168850221
91610803,g,373.13,0.248,220.75818332683008,145.38273377309608
91610803,r,373.13,0.22,220.0987328607959,129.56380087534424
91610803,i,373.13,0.2,358.9483473409595,142.42806596957257
91610803,z,373.13,0.187,152.44380215018285,142.47029520381787
91610803,y,373.13,0.175,244.7204198602575,101.9079408523904
92243968,u,1771.94,0.362,303.8710929221515,21.14663559431255
92243968,g,1771.94,0.32,614.3662661635422,34.892315807046074
92243968,r,1771.94,0.284,358.3140294575032,28.27950835139831
92243968,i,1771.94,0.258,593.6699391457292,28.77924666231716
92243968,z,1771.94,0.241,534.9963406884892,30.45622847904279
92243968,y,1771.94,0.226,523.7889201177449,42.47564586915196
92728380,u,149.99,0.263,154.58419633251265,42.52532328011648
92728380,g,149.99,0.232,138.4326735526705,33.42750290735687
92728380,r,149.99,0.206,528.8141773395655,49.60646044067551
92728380,i,149.99,0.187,109.02040363717893,43.12884467113201
92728380,z,149.99,0.175,163.230914456764,45.77093491496739
92728380,y,149.99,0.164,141.79020738815956,53.35697803970747
92798777,u,92.1189,0.312,40.898679096525726,125.69937857081916
92798777,g,92.1189,0.276,70.45252268941489,149.23615479246934
92798777,r,92.1189,0.245,47.96663046995212,111.85924532860943
92798777,i,92.1189,0.223,33.59067533712245,102.1450215123081
92798777,z,92.1189,0.208,34.084617729887434,100.85021345184157
92798777,y,92.1189,0.195,62.17249222374885,125.01160297689151
92865174,u,218.67,1.186,105.6374203794212,98.19521789737281
92865174,g,218.67,1.05,64.7853977998421,75.05262443627792
92865174,r,218.67,0.931,115.18162984979404,70.37031128875725
92865174,i,218.67,0.846,156.8476598432441,79.10118756212705
92865174,z,218.67,0.789,136.13635962001524,84.17768082165864
92865174,y,218.67,0.74,153.17410071034723,72.1228769063645
93459448,u,458.73,0.246,81.41071727286216,54.516971590023445
93459448,g,458.73,0.218,29.61262650058418,31.113900013042116
93459448,r,458.73,0.193,107.1837540049111,36.60956681445499
93459448,i,458.73,0.175,58.74559402898257,35.14827250771937
93459448,z,458.73,0.164,140.87992046213105,48.441963687689174
93459448,y,458.73,0.154,126.33648528504861,46.50450974876832
93858430,u,353.86,0.249,101.41189115431891,199.99999999999994
93858430,g,353.86,0.221,1.0,199.99999999999994
93858430,r,353.86,0.196,60.81104191473678,182.0428995343443
93858430,i,353.86,0.178,124.57386423301725,199.99999999999994
93858430,z,353.86,0.166,122.49333614724786,199.99999999999994
93858430,y,353.86,0.155,40.07064110737673,199.99999999999994
93880415,u,204.08,0.461,84.10412170436312,25.43918064544689
93880415,g,204.08,0.408,113.00833490343187,21.183343315186086
93880415,r,204.08,0.362,142.10395392552,23.859730339152367
93880415,i,204.08,0.329,88.41734892437175,21.889988859272098
93880415,z,204.08,0.307,88.08645540323514,29.6475136829275
93880415,y,204.08,0.288,114.17002371289433,45.755443859538474
94309126,u,127.04,0.527,18.991282190933862,13.006524910679422
94309126,g,127.04,0.467,1.0,6.561607137423976
94309126,r,127.04,0.414,38.005856978910025,9.921711277410978
94309126,i,127.04,0.376,1.0,6.19610806991177
94309126,z,127.04,0.351,7.8543165384851035,13.82997497206306
94309126,y,127.04,0.329,1.0,6.259590090785796
94693432,u,403.79,0.49,5.981528329767709,12.985060653592548
94693432,g,403.79,0.434,197.40750515402218,23.120533063847326
94693432,r,403.79,0.384,80.81176266205611,13.888758088217545
94693432,i,403.79,0.349,86.21525093464837,18.333275398443053
94693432,z,403.79,0.326,102.5200701668675,24.06965798538052
94693432,y,403.79,0.306,231.27205640091748,32.85165365489756
95984651,u,78.4055,0.783,62.38133373869645,39.76827284977489
95984651,g,78.4055,0.693,78.15196542184383,29.183755171135093
95984651,r,78.4055,0.614,64.38527158718402,29.76761066415689
95984651,i,78.4055,0.558,51.13948785515291,43.39773263112751
95984651,z,78.4055,0.521,38.79815627395969,49.3409701132731
95984651,y,78.4055,0.488,108.80477139325363,67.10745395631513
96211803,u,256.17,0.219,269.51368826898425,103.66309466504468
96211803,g,256.17,0.194,435.0964691356483,98.0506950738196
96211803,r,256.17,0.172,248.77566880085323,106.24540049894586
96211803,i,256.17,0.156,140.63062017019143,93.10226683112842
96211803,z,256.17,0.146,142.48854461420308,85.79667632639779
96211803,y,256.17,0.137,149.77373598590427,99.92930736265966
97529236,u,225.78,0.387,225.58916354435536,8.920661006201954
97529236,g,225.78,0.342,64.87981400469836,7.608500826498589
97529236,r,225.78,0.304,56.81504726385269,8.460433255039309
97529236,i,225.78,0.276,1.0,7.453744963458927
97529236,z,225.78,0.258,10.724107334678372,15.486264523359777
97529236,y,225.78,0.241,653.678999488223,0.009999999999999997
97546811,u,1005.36,0.202,1005.325711724763,0.20200631540259534
97546811,g,1005.36,0.179,82.34745969950727,119.57703991389094
97546811,r,1005.36,0.158,88.42864331222442,126.76530995874924
97546811,i,1005.36,0.144,84.66947277440298,110.7135057090554
97546811,z,1005.36,0.134,39.919813600704835,99.05456328654326
97546811,y,1005.36,0.126,79.88427814640616,116.73892754124924
97688882,u,187.35,0.358,1.0,18.957716941089366
97688882,g,187.35,0.316,4.27740639721923,18.330796105344884
97688882,r,187.35,0.281,31.139711792871744,14.034754632791536
97688882,i,187.35,0.255,192.66640824484617,23.087558353135506
97688882,z,187.35,0.238,101.28880333726846,18.310794577921882
97688882,y,187.35,0.223,337.72744319529073,30.086904838475373
98377483,u,413.26,0.455,273.9507763472212,22.906874922776804
98377483,g,413.26,0.403,87.9220847045148,33.44100320752668
98377483,r,413.26,0.357,441.5862474109944,30.651732135666666
98377483,i,413.26,0.325,194.02509169099136,33.83240171464925
98377483,z,413.26,0.303,807.6128446925671,37.96044671325744
98377483,y,413.26,0.284,303.57678186254395,31.191330106057002
98544910,u,247.07,0.275,144.9740870279378,108.08718887949406
98544910,g,247.07,0.243,120.28351390922992,114.47321826278187
98544910,r,247.07,0.216,192.63855916451658,104.78402694450583
98544910,i,247.07,0.196,102.06493872684115,76.69155105683703
98544910,z,247.07,0.183,91.55687509885985,89.16764847416938
98544910,y,247.07,0.171,132.88953345672417,147.46791806160846
99854578,u,1008.78,0.201,1008.7943357279673,0.20103399381785209
99854578,g,1008.78,0.178,227.66815223296388,25.380264038317243
99854578,r,1008.78,0.158,40.359068201690405,31.00144950829516
99854578,i,1008.78,0.144,125.18199769205387,26.13094558870941
99854578,z,1008.78,0.134,135.234102628652,27.733743113252476
99854578,y,1008.78,0.126,1008.67822218927,0.12598549723629704
99906386,u,505.85,0.289,156.05994668025372,59.96457919137946
99906386,g,505.85,0.256,83.11515788968764,71.79875610788196
99906386,r,505.85,0.227,121.65517440878702,62.258603148165086
99906386,i,505.85,0.206,147.68453229079418,70.04979877141707
99906386,z,505.85,0.192,131.5993952271986,80.19447132271542
99906386,y,505.85,0.18,63.016436990542424,78.3177178598256
100045757,u,252.16,0.396,851.181293664613,139.25031736496857
100045757,g,252.16,0.351,585.6760595089002,143.5631356108037
100045757,r,252.16,0.311,836.2850791770308,100.69399203027001
100045757,i,252.16,0.283,1001.8464196966987,157.95952929801277
100045757,z,252.16,0.264,997.5951407063491,158.01705598208932
100045757,y,252.16,0.247,450.71739151811903,177.4942015547916
100185188,u,235.41,0.286,164.58301908960212,199.99999999999994
100185188,g,235.41,0.253,307.78447421534304,199.99999999999994
100185188,r,235.41,0.224,182.3956021716053,199.99999999999994
100185188,i,235.41,0.204,278.45089312250735,199.99999999999994
100185188,z,235.41,0.19,174.01014074314546,199.99999999999994
100185188,y,235.41,0.178,261.6146038468285,199.99999999999994
100229335,u,932.81,0.212,25.50980270356742,60.247651703580544
100229335,g,932.81,0.188,147.39946877027288,60.4897840543113
100229335,r,932.81,0.166,119.39088435512853,44.57180971634569
100229335,i,932.81,0.151,99.82681878249898,52.22902925822666
100229335,z,932.81,0.141,78.86946796435176,47.54260817620516
100229335,y,932.81,0.132,45.17890947844494,43.885190748424804
101816124,u,105.44,0.406,68.88599747045791,61.81752331461011
101816124,g,105.44,0.359,122.93833427401282,98.96530281854115
101816124,r,105.44,0.319,101.29724856080361,91.88899435524291
101816124,i,105.44,0.29,124.12206279593994,82.30502548760268
101816124,z,105.44,0.27,105.2375298721632,110.57659410194974
101816124,y,105.44,0.253,89.67601719211102,102.80234031538755
102601034,u,594.7,0.341,254.59445991147467,6.4978221644027325
102601034,g,594.7,0.301,86.46374070008656,27.980271815903045
102601034,r,594.7,0.267,56.73947480717598,15.113686125960559
102601034,i,594.7,0.243,59.1676223902719,20.994333336853163
102601034,z,594.7,0.227,181.15809812729168,38.01593255009758
102601034,y,594.7,0.212,143.99554338879355,43.63685392727005
103851441,u,112.85,0.294,100.03058555155356,83.30466065105581
103851441,g,112.85,0.26,81.27307940603337,74.51777355221265
103851441,r,112.85,0.231,69.64297307413612,64.80439157189362
103851441,i,112.85,0.21,54.35915628617855,59.38495120100495
103851441,z,112.85,0.196,62.60515060404517,70.26821376331874
103851441,y,112.85,0.183,72.83638560813155,82.96066232657783
104481118,u,136.89,0.368,26.61830209177877,98.29249782954915
104481118,g,136.89,0.326,178.67779730739585,121.96041852836296
104481118,r,136.89,0.289,188.02960237288735,127.90183279962444
104481118,i,136.89,0.262,176.16907356701404,167.59701823121443
104481118,z,136.89,0.245,167.53146230894217,176.2271053889511
104481118,y,136.89,0.229,113.6159961510159,199.99999999999994
105327965,u,468.15,0.376,89.55270947104084,26.360976930488345
105327965,g,468.15,0.333,121.45676987212443,73.89175103732738
105327965,r,468.15,0.295,171.09194929144513,45.10853524220479
105327965,i,468.15,0.268,164.16872891726246,49.298576225694866
105327965,z,468.15,0.25,130.0153181632055,37.57867511645434
105327965,y,468.15,0.235,206.79364973899803,56.59783541170615
105456912,u,265.33,0.41,23.00287126165708,11.239558056948953
105456912,g,265.33,0.363,76.35685879299837,22.7672960327598
105456912,r,265.33,0.322,45.455063353091724,15.851970344590498
105456912,i,265.33,0.293,57.63319805716249,19.20502914942795
105456912,z,265.33,0.273,73.14354795755065,24.738484586286237
105456912,y,265.33,0.256,52.00242711585411,40.980677208029
106125447,u,619.62,0.41,188.03854423809437,12.254388652203984
106125447,g,619.62,0.363,449.1456625988486,6.77883799075376
106125447,r,619.62,0.322,82.86233410135252,10.719039739343273
106125447,i,619.62,0.293,173.76766774240517,13.19579751611373
106125447,z,619.62,0.273,155.35644817773257,15.612766398317644
106125447,y,619.62,0.256,31.98872069764134,18.111352701629148
106678802,u,377.22,0.317,319.2714574117334,139.53784287254365
106678802,g,377.22,0.28,549.3311364388891,138.93068478595194
106678802,r,377.22,0.249,86.42613712019354,63.07192038950896
106678802,i,377.22,0.226,632.1689666613645,159.50897807145043
106678802,z,377.22,0.211,332.34999375203466,137.1308333135926
106678802,y,377.22,0.198,254.98045556394896,122.27404281474604
107784644,u,341.47,0.369,60000.00000000002,4.769784393172763
107784644,g,341.47,0.327,81.11983955773565,12.912633248273735
107784644,r,341.47,0.29,181.2032482672639,8.991781104564966
107784644,i,341.47,0.263,60000.00000000002,4.781513080089924
107784644,z,341.47,0.246,8.504394939009376,17.22347255221748
107784644,y,341.47,0.23,341.438944896474,0.23002222685082505
108057850,u,218.88,0.201,78.82648711410451,199.99999999999994
108057850,g,218.88,0.178,51.9943458685932,199.99999999999994
108057850,r,218.88,0.158,54.03485194154842,199.99999999999994
108057850,i,218.88,0.143,49.2273579631021,199.99999999999994
108057850,z,218.88,0.134,46.30663512438217,199.99999999999994
108057850,y,218.88,0.125,77.35571093667373,199.99999999999994
108246330,u,432.45,0.656,175.37973360055904,12.815188080464983
108246330,g,432.45,0.58,84.19925529011408,17.78544056704721
108246330,r,432.45,0.514,225.42794430967209,16.48835656930129
108246330,i,432.45,0.467,36.72442270338007,15.91553127929946
108246330,z,432.45,0.436,222.1478458414802,19.7977231769555
108246330,y,432.45,0.409,258.45857838302766,32.392123340581044
108400104,u,1166.12,0.188,1166.1083999642951,0.1879901151892748
108400104,g,1166.12,0.167,207.03279536837212,55.796935163155396
108400104,r,1166.12,0.148,86.19420473097958,51.79841964637802
108400104,i,1166.12,0.134,216.35621327912912,69.40539295647538
108400104,z,1166.12,0.125,83.62250576963775,57.328347035047244
108400104,y,1166.12,0.117,1166.0968000439825,0.11698437194572613
108575819,u,616.42,0.306,275.8540766447942,0.011976686831350405
108575819,g,616.42,0.271,24.969170303276872,13.479390730284422
108575819,r,616.42,0.24,20.82558561130713,7.620728065088784
108575819,i,616.42,0.218,57.980746390325216,16.745175745104923
108575819,z,616.42,0.204,13.138570804567317,13.306052012654083
108575819,y,616.42,0.191,192.60674658984405,18.77350599539421
110203727,u,343.86,0.282,55.210785206787094,99.11916411777166
110203727,g,343.86,0.25,143.60019174608414,104.49268866944223
110203727,r,343.86,0.221,149.5440598365327,94.27067606565042
110203727,i,343.86,0.201,114.30906401461729,94.23528521238379
110203727,z,343.86,0.188,168.22768044668126,102.23147862326033
110203727,y,343.86,0.176,92.19039487682898,75.99773053941735
110229320,u,329.6,0.211,103.80068141425838,40.12838545626437
110229320,g,329.6,0.187,41.25878065184459,47.96722307070518
110229320,r,329.6,0.166,88.62327027415091,46.877054265099666
110229320,i,329.6,0.15,42.391476527597305,38.46346150162815
110229320,z,329.6,0.14,56.60211532683203,53.036828233618515
110229320,y,329.6,0.132,40.48882401710745,45.62426726773413
110317479,u,166.28,0.524,1.0,6.93239971561337
110317479,g,166.28,0.464,206.4186427032183,28.75042893913885
110317479,r,166.28,0.411,163.88332834046992,18.848742023972648
110317479,i,166.28,0.374,253.62865909000385,25.89250605612465
110317479,z,166.28,0.349,63.231256511611996,26.849244656955243
110317479,y,166.28,0.327,88.14975586091117,21.262815012343186
110682485,u,285.81,0.661,32.52623852702093,67.08061255513688
110682485,g,285.81,0.585,8.86273409724302,60.21434168735531
110682485,r,285.81,0.519,56.40422689991359,60.270079489443134
110682485,i,285.81,0.471,21.381968684642562,52.40114845008575
110682485,z,285.81,0.44,87.8712365401745,90.13274291334477
110682485,y,285.81,0.412,15.589038562322857,35.65330298926161
110850947,u,189.13,0.495,7.205314502041291,13.977926694275409
110850947,g,189.13,0.438,107.27463974782901,6.259598869873381
110850947,r,189.13,0.389,15.94521077102059,10.49808334118886
110850947,i,189.13,0.353,85.35604123032775,20.280834463574255
110850947,z,189.13,0.33,92.68744167490136,11.744010568312927
110850947,y,189.13,0.309,5.141268983655307,36.62081067145249
110852184,u,322.79,0.27,1.0,45.14361282567458
110852184,g,322.79,0.239,208.24051106241677,92.78942424640215
110852184,r,322.79,0.212,219.59691397421332,96.41934215410083
110852184,i,322.79,0.193,444.60266590006097,88.1890887689224
110852184,z,322.79,0.18,864.8507176227781,122.71637213313544
110852184,y,322.79,0.169,285.6344285639856,109.55539365128791
111273243,u,104.01,1.017,40.99326618382915,19.952150617094773
111273243,g,104.01,0.9,33.742653986194895,16.727623229092416
111273243,r,104.01,0.798,78.09227550521865,37.47119932240539
111273243,i,104.01,0.725,102.97228466104097,55.37499786931313
111273243,z,104.01,0.677,82.6987028690574,51.70825090516844
111273243,y,104.01,0.634,1.2781291217275164,34.91431171486996
111366769,u,388.55,0.4,43.052002083259914,56.68458670897446
111366769,g,388.55,0.354,77.99204810858208,72.61246097731618
111366769,r,388.55,0.314,87.67951673312685,39.96296109976383
111366769,i,388.55,0.285,92.74901455156648,63.63652800512141
111366769,z,388.55,0.266,113.27929891942128,70.55461968108217
111366769,y,388.55,0.249,147.74968606063592,92.41132719882522
111575039,u,67.9331,0.433,738.6354187407787,48.17068365732148
111575039,g,67.9331,0.383,83.14027206854932,58.79476029325845
111575039,r,67.9331,0.34,30.150850681989617,35.336543421053285
111575039,i,67.9331,0.309,150.3426524039065,54.52030255865822
111575039,z,67.9331,0.288,154.91767841567392,50.65432469234235
111575039,y,67.9331,0.27,39.33263479605943,73.84214095611797
113204830,u,1771.94,0.362,3.2963398951199885,27.80394420856115
113204830,g,1771.94,0.32,186.64664324590836,25.227017911362243
113204830,r,1771.94,0.284,142.14843457497997,20.806641725077345
113204830,i,1771.94,0.258,290.714919147728,24.726408113907766
113204830,z,1771.94,0.241,125.31419637305481,26.15399839299113
113204830,y,1771.94,0.226,17.867174117796026,19.65052317873353
114244753,u,237.93,0.555,111.7029661692356,2.068220265229156
114244753,g,237.93,0.491,51.015865119145815,10.094310589855292
114244753,r,237.93,0.435,157.4892776479937,7.2857002534647695
114244753,i,237.93,0.395,61.7156662587701,7.747360533226322
114244753,z,237.93,0.369,69.75921130349263,5.081841513915871
114244753,y,237.93,0.346,26.620775867679985,20.874969211958273
114421739,u,686.82,0.291,216.67290185753404,6.391848329794158
114421739,g,686.82,0.258,1155.871096044432,25.190598395622178
114421739,r,686.82,0.229,884.7839424221647,30.574461994676604
114421739,i,686.82,0.208,624.2059718378899,34.99430131201993
114421739,z,686.82,0.194,451.33257822026223,33.58776884644398
114421739,y,686.82,0.182,342.3323549439656,26.241019897300653
114633360,u,203.07,0.274,142.52416018321753,54.23116504183502
114633360,g,203.07,0.243,147.47992971072472,60.298461910729344
114633360,r,203.07,0.215,140.4918541763672,60.86374487593172
114633360,i,203.07,0.196,90.06144205828764,51.18193573141019
114633360,z,203.07,0.183,182.6958256349116,97.0212399310058
114633360,y,203.07,0.171,130.40493435138063,82.18886458372585
115177326,u,710.26,0.34,198.21558491836348,9.421837927282056
115177326,g,710.26,0.301,152.15148275648315,28.892175848842694
115177326,r,710.26,0.267,559.9126664439787,31.828850049790503
115177326,i,710.26,0.242,148.3733945617582,29.52095662864803
115177326,z,710.26,0.226,588.2764509629882,39.334355086303255
115177326,y,710.26,0.212,212.10456214488082,34.09824223197326
115190109,u,187.68,0.357,126.712258675007,26.60570696795833
115190109,g,187.68,0.316,1.0,26.29323361701425
115190109,r,187.68,0.28,75.18875119574375,29.172529559148714
115190109,i,187.68,0.254,59.44748992054487,20.10382136936206
115190109,z,187.68,0.237,106.50401752254248,32.5268774324182
115190109,y,187.68,0.222,202.93147243402012,18.610339667628526
116512041,u,505.85,0.289,89.45671046104275,72.82274138840434
116512041,g,505.85,0.256,61.07784724080565,69.47224863127636
116512041,r,505.85,0.227,75.45106385909851,63.75773230518436
116512041,i,505.85,0.206,130.31674625164027,75.27936532503831
116512041,z,505.85,0.192,135.96049689478772,73.11124618863985
116512041,y,505.85,0.18,64.52984494582121,76.6290806268717
116704758,u,110.5,0.358,76.05372371021028,23.54233773233694
116704758,g,110.5,0.317,58.46896457223404,14.188207681941712
116704758,r,110.5,0.281,107.90137928444729,16.00400632259558
116704758,i,110.5,0.255,106.06441555376149,19.92891685995725
116704758,z,110.5,0.238,55.54433140873152,17.792207997050344
116704758,y,110.5,0.223,61.94688439621924,0.02197288678591798
117018439,u,149.09,1.011,58.6869327032272,91.59697445955233
117018439,g,149.09,0.895,90.12880266916243,85.22149108090994
117018439,r,149.09,0.793,78.970940308164,74.9111439941926
117018439,i,149.09,0.721,85.23145161508972,124.36224108527625
117018439,z,149.09,0.673,56.42362828066741,127.40241228538902
117018439,y,149.09,0.631,40.03402985564447,118.12217037836773
117277073,u,529.11,0.166,218.58161841595174,199.99999999999994
117277073,g,529.11,0.147,186.69237659695125,199.99999999999994
117277073,r,529.11,0.13,148.24948609000285,199.99999999999994
117277073,i,529.11,0.118,181.64428380900853,199.99999999999994
117277073,z,529.11,0.111,176.81390269279743,199.99999999999994
117277073,y,529.11,0.104,174.21783680415055,199.99999999999994
117528645,u,455.07,0.502,3.6650984391945793,31.86234166532791
117528645,g,455.07,0.444,59.015803798102546,24.605203291253783
117528645,r,455.07,0.394,91.4573464411309,17.566560896630854
117528645,i,455.07,0.358,103.5443135338662,21.75367047557708
117528645,z,455.07,0.334,69.27883873059936,23.613454067159015
117528645,y,455.07,0.313,149.5880304923066,27.441280440908198
117655679,u,154.64,0.495,243.2337083130845,90.42995238198256
117655679,g,154.64,0.438,361.08898307035076,67.0336515699083
117655679,r,154.64,0.388,403.03253547115565,74.30039549191993
117655679,i,154.64,0.353,284.1838354862657,84.08652682191524
117655679,z,154.64,0.329,194.73473585464342,133.15107267832605
117655679,y,154.64,0.309,258.8462270100669,99.34655405096268
118002275,u,620.32,0.377,132.87568423023424,50.257700840876225
118002275,g,620.32,0.334,85.19997906266728,47.74305140442859
118002275,r,620.32,0.296,86.76450175663126,41.66016738996965
118002275,i,620.32,0.269,100.07361348980449,47.36299255404318
118002275,z,620.32,0.251,174.9211177742987,56.010395555822605
118002275,y,620.32,0.235,392.7439296954479,68.76192046838281
118914004,u,310.72,0.384,947.0259251328487,197.25182270188785
118914004,g,310.72,0.34,211.29050986878923,121.92818692625123
118914004,r,310.72,0.302,140.9670032066592,101.86041672475497
118914004,i,310.72,0.274,252.28001158545408,155.68538779119842
118914004,z,310.72,0.256,733.2425452145053,173.20178300107202
118914004,y,310.72,0.24,404.736348902414,199.99999999999994
118945475,u,149.87,0.452,65.16269343398118,37.526222304429815
118945475,g,149.87,0.4,37.24369925173425,39.97178223867131
118945475,r,149.87,0.355,34.88234787915695,36.931264410687355
118945475,i,149.87,0.322,54.75127659888099,48.894941322768
118945475,z,149.87,0.301,60.771948707726054,43.84714225793473
118945475,y,149.87,0.282,71.30174845862192,57.03111511474789
119645186,u,1327.16,0.373,803.2191815875907,0.015835381950304653
119645186,g,1327.16,0.33,262.40771633768907,11.031056923705739
119645186,r,1327.16,0.293,28.820182717532784,9.708051577236684
119645186,i,1327.16,0.266,324.88176618068616,10.825433594555134
