object_id,submodel,sim_av,stretch,color
  64531341,1,   0,  0.9467,  0.5559
  64532296,1,   0,  0.9864,  0.3180
  64533123,1,   0,  1.1615,  0.3027
  64534978,1,   0,  1.0531,  0.5129
  64537673,1,   0,  0.9615,  0.4456
  64539691,1,   0,  1.0737,  0.5026
  64540159,1,   0,  0.8975,  0.7846
  64541385,1,   0,  0.9014,  0.5333
  64541627,1,   0,  1.1036,  0.5964
  64543951,1,   0,  0.8873,  0.8566
  64546559,1,   0,  0.9422,  0.6747
  64549130,1,   0,  0.9690,  0.6973
  64550422,1,   0,  0.7214,  0.9384
  64552787,1,   0,  1.1596,  0.2966
  64553999,1,   0,  1.0293,  0.4598
  64556493,1,   0,  1.0070,  0.5020
  64557615,1,   0,  1.0423,  0.2841
  64561057,1,   0,  0.9964,  0.3865
  64566941,1,   0,  0.8325,  0.8733
  64569456,1,   0,  1.0000,  0.4686
  64572172,1,   0,  1.0302,  0.3892
  64574078,1,   0,  1.0823,  0.5696
  64574934,1,   0,  0.9331,  0.5623
  64579486,1,   0,  0.9274,  0.4321
  64579892,1,   0,  1.1130,  0.3983
  64580333,1,   0,  0.9621,  0.7131
  64581808,1,   0,  1.0880,  0.3818
  64585316,1,   0,  0.9811,  0.4501
  64587668,1,   0,  0.9956,  0.3268
  64589364,1,   0,  0.9290,  0.4928
  64598052,1,   0,  1.1891,  0.4315
  64599591,1,   0,  0.9626,  0.5385
  64601732,1,   0,  1.0433,  0.7283
  64606906,1,   0,  1.0537,  0.5243
  64607785,1,   0,  1.0542,  0.4740
  64607986,1,   0,  1.0454,  0.3953
  64608214,1,   0,  0.9677,  0.4498
  64609219,1,   0,  1.0646,  0.3655
  64623376,1,   0,  1.0804,  0.3363
  64627438,1,   0,  0.9443,  0.6370
  64629475,1,   0,  1.0245,  0.6147
  64630240,1,   0,  1.0112,  0.3853
  64630441,1,   0,  1.1189,  0.5228
  64633426,1,   0,  0.9783,  0.5565
  64633708,1,   0,  1.0497,  0.4753
  64634817,1,   0,  1.0367,  0.2709
  64640194,1,   0,  1.0429,  0.4596
  64643746,1,   0,  1.0385,  0.4053
  64644487,1,   0,  1.0042,  0.5367
  64648637,1,   0,  1.1450,  0.3220
  64649194,1,   0,  0.9513,  0.5329
  64650383,1,   0,  1.0131,  0.5437
  64650522,1,   0,  1.1083,  0.0168
  64650803,1,   0,  1.0003,  0.5265
  64651044,1,   0,  0.9558,  0.4255
  64654674,1,   0,  1.1762,  0.3164
  64657864,1,   0,  1.0462,  0.5741
  64660124,1,   0,  1.0627,  0.5180
  64662201,1,   0,  0.8079,  0.7951
  64664622,1,   0,  0.9960,  0.5574
  64665206,1,   0,  0.8177,  0.6524
  64667790,1,   0,  1.0329,  0.3807
  64668526,1,   0,  0.9378,  0.5283
  64668860,1,   0,  1.0286,  0.4541
  64670540,1,   0,  0.9382,  0.2770
  64680198,1,   0,  0.9237,  0.4636
  64680430,1,   0,  0.9488,  0.5912
  64684560,1,   0,  0.9926,  0.3602
  64685122,1,   0,  0.8801,  0.5194
  64689120,1,   0,  1.2332,  0.3343
  64690305,1,   0,  1.1221,  0.2322
  64691596,1,   0,  1.1403,  0.3239
  64692492,1,   0,  1.0813,  0.5556
  64693510,1,   0,  0.9866,  0.4975
  64695055,1,   0,  0.9684,  0.4454
  64698154,1,   0,  0.9474,  0.6458
  64699271,1,   0,  1.0337,  0.5131
  64707971,1,   0,  1.0887,  0.3615
  64710012,1,   0,  0.9474,  0.3653
  64717767,1,   0,  1.0121,  0.4103
  64718131,1,   0,  0.9909,  0.5785
  64723694,1,   0,  1.1880,  0.2108
  64731773,1,   0,  1.1688,  0.3546
  64732823,1,   0,  1.0647,  0.4955
  64734901,1,   0,  1.1566,  0.0399
  64738650,1,   0,  0.8823,  0.7087
  64740799,1,   0,  0.9394,  0.5877
  64741148,1,   0,  0.8040,  0.9196
  64742718,1,   0,  0.9558,  0.3900
  64745469,1,   0,  1.0446,  0.5599
  64746189,1,   0,  0.9664,  0.6609
  64749892,1,   0,  0.9889,  0.7535
  64753129,1,   0,  1.1162,  0.3811
  64753627,1,   0,  0.9330,  0.7011
  64759489,1,   0,  1.0913,  0.3575
  64759893,1,   0,  0.8510,  0.5611
  64759894,1,   0,  1.0199,  0.6777
  64763442,1,   0,  1.0393,  0.3641
  64764369,1,   0,  1.1087,  0.3445
  64765739,1,   0,  0.8279,  0.9823
  64766983,1,   0,  1.1719,  0.1926
  64768029,1,   0,  1.1402,  0.3554
  64772970,1,   0,  1.0371,  0.4486
  64775988,1,   0,  0.9195,  0.5968
  64776642,1,   0,  1.0706,  0.2008
  64777811,1,   0,  1.0537,  0.4264
  64784669,1,   0,  1.0425,  0.4505
  64789180,1,   0,  1.0864,  0.2993
  64796814,1,   0,  0.8446,  0.7713
  64808782,1,   0,  1.0484,  0.5375
  64814833,1,   0,  1.0124,  0.4233
  64818026,1,   0,  1.0320,  0.2797
  64821649,1,   0,  1.0502,  0.7781
  64823445,1,   0,  0.8770,  0.7036
  64829085,1,   0,  1.0394,  0.3459
  64830854,1,   0,  0.8085,  0.6890
  64831974,1,   0,  0.9625,  0.6187
  64836594,1,   0,  1.0962,  0.3393
  64839040,1,   0,  1.0142,  0.3709
  64855983,1,   0,  1.1323,  0.3733
  64865642,1,   0,  1.0033,  0.5909
  64873041,1,   0,  1.1776,  0.4474
  64880954,1,   0,  1.0446,  0.2430
  64883767,1,   0,  0.9375,  0.5525
  64884377,1,   0,  1.1441,  0.2539
  64885650,1,   0,  0.9092,  0.6290
  64887072,1,   0,  0.9869,  0.6101
  64888172,1,   0,  1.0152,  0.5800
  64893515,1,   0,  1.0857,  0.6478
  64902110,1,   0,  0.7985,  0.6857
  64912410,1,   0,  0.9762,  0.5268
  64922971,1,   0,  1.0356,  0.4106
  64928840,1,   0,  1.0781,  0.1955
  64930304,1,   0,  1.0470,  0.3910
  64930539,1,   0,  0.8749,  0.8041
  64940514,1,   0,  0.9941,  0.4893
  64943754,1,   0,  0.9199,  0.3734
  64944745,1,   0,  1.0915,  0.4623
  64949714,1,   0,  1.0150,  0.5363
  64954597,1,   0,  1.0771,  0.4332
  64963508,1,   0,  0.8989,  0.6538
  64976301,1,   0,  0.9996,  0.4885
  64977207,1,   0,  1.0558,  0.5622
  64977948,1,   0,  1.0302,  0.3913
  64978260,1,   0,  0.9730,  0.6208
  64980941,1,   0,  1.0612,  0.5509
  64983116,1,   0,  1.0855,  0.4757
  64987290,1,   0,  1.0816,  0.3864
  64989642,1,   0,  0.8750,  0.6104
  65003638,1,   0,  0.9452,  0.4695
  65005962,1,   0,  1.0225,  0.6983
  65012023,1,   0,  0.9138,  0.4932
  65012492,1,   0,  0.8501,  0.7087
  65015598,1,   0,  1.1506,  0.1701
  65020775,1,   0,  0.9101,  0.6427
  65021366,1,   0,  0.8799,  0.5282
  65021933,1,   0,  1.0357,  0.1930
  65029654,1,   0,  0.8812,  0.5973
  65030580,1,   0,  1.1036,  0.1139
  65031195,1,   0,  0.8494,  0.4323
  65031623,1,   0,  1.0719,  0.3262
  65032858,1,   0,  1.0356,  0.5006
  65036593,1,   0,  0.9865,  0.4997
  65040447,1,   0,  0.9861,  0.7136
  65041661,1,   0,  1.0223,  0.2570
  65047259,1,   0,  1.1157,  0.2233
  65048669,1,   0,  1.0078,  0.4425
  65051006,1,   0,  1.1586,  0.2866
  65052623,1,   0,  0.9681,  0.3064
  65061247,1,   0,  0.8791,  0.3967
  65069230,1,   0,  0.9544,  0.6067
  65072930,1,   0,  1.0151,  0.2985
  65078179,1,   0,  1.0929,  0.2996
  65078186,1,   0,  1.0766,  0.3213
  65079225,1,   0,  1.0330,  0.3333
  65079678,1,   0,  1.0363,  0.3478
  65080523,1,   0,  0.9862,  0.7005
  65081761,1,   0,  0.8862,  0.7969
  65087555,1,   0,  0.7709,  0.6743
  65089085,1,   0,  0.8923,  0.3560
  65090924,1,   0,  1.0945,  0.5669
  65093963,1,   0,  0.9664,  0.4764
  65096655,1,   0,  0.9845,  0.3875
  65096746,1,   0,  1.0043,  0.4088
  65099587,1,   0,  0.9151,  0.6863
  65100919,1,   0,  1.0117,  0.3734
  65102410,1,   0,  0.7494,  0.7809
  65108391,1,   0,  0.9019,  0.6078
  65109145,1,   0,  1.0566,  0.4419
  65110177,1,   0,  1.2086,  0.1559
  65111533,1,   0,  1.0575,  0.5749
  65112046,1,   0,  1.0010,  0.3047
  65120285,1,   0,  1.1606,  0.3391
  65124245,1,   0,  1.2163,  0.2678
  65127312,1,   0,  1.2340,  0.3353
  65128249,1,   0,  0.9153,  0.7401
  65128862,1,   0,  1.0009,  0.5335
  65128963,1,   0,  1.1241,  0.5084
  65130806,1,   0,  1.0455,  0.3914
  65135639,1,   0,  1.0879,  0.4352
  65136595,1,   0,  1.0319,  0.3597
  65137358,1,   0,  1.0619,  0.3566
  65148179,1,   0,  0.8171,  0.7827
  65149020,1,   0,  1.1594,  0.4344
  65154293,1,   0,  1.0768,  0.3489
  65155385,1,   0,  1.0937,  0.2314
  65156801,1,   0,  0.9213,  0.5725
  65157365,1,   0,  0.8705,  0.6399
  65164647,1,   0,  0.9736,  0.7366
  65166195,1,   0,  1.0797,  0.3548
  65175742,1,   0,  0.7747,  0.5415
  65175853,1,   0,  1.1096,  0.4311
  65178065,1,   0,  1.1133,  0.1745
  65178090,1,   0,  0.8411,  0.7077
  65178565,1,   0,  1.0712,  0.3719
  65178620,1,   0,  0.9806,  0.4391
  65181323,1,   0,  0.8610,  0.5547
  65182252,1,   0,  0.9234,  0.6323
  65187333,1,   0,  1.0945,  0.4208
  65188969,1,   0,  1.0693,  0.5048
  65189066,1,   0,  1.1090,  0.0819
  65191152,1,   0,  1.0662,  0.0892
  65197341,1,   0,  1.1108,  0.2881
  65198664,1,   0,  1.0584,  0.2846
  65198904,1,   0,  1.0419,  0.6275
  65204858,1,   0,  1.1521,  0.2474
  65206585,1,   0,  0.8980,  0.8572
  65208594,1,   0,  1.0306,  0.6144
  65215973,1,   0,  0.9036,  0.3892
  65216412,1,   0,  0.9902,  0.7306
  65217673,1,   0,  1.2011,  0.1805
  65223367,1,   0,  0.8764,  0.7831
  65228505,1,   0,  1.0751,  0.3065
  65233110,1,   0,  1.1243,  0.3149
  65234978,1,   0,  0.9583,  0.4398
  65244545,1,   0,  0.8430,  0.7798
  65248911,1,   0,  0.9608,  0.6631
  65250217,1,   0,  1.1787,  0.0912
  65253136,1,   0,  1.0052,  0.5298
  65255262,1,   0,  1.0952,  0.3526
  65255968,1,   0,  1.0307,  0.4137
  65259559,1,   0,  0.9611,  0.4107
  65259913,1,   0,  1.0917,  0.1756
  65262866,1,   0,  0.8559,  0.6261
  65263966,1,   0,  1.0388,  0.3367
  65268830,1,   0,  1.2091,  0.2990
  65269363,1,   0,  0.9097,  0.7095
  65269675,1,   0,  1.0070,  0.6605
  65273234,1,   0,  1.1036,  0.2866
  65273478,1,   0,  1.0917,  0.4851
  65273817,1,   0,  1.0407,  0.2726
  65276871,1,   0,  1.0751,  0.6560
  65282431,1,   0,  0.9528,  0.5985
  65282812,1,   0,  1.0354,  0.6866
  65284001,1,   0,  0.9201,  0.6855
  65286042,1,   0,  1.0226,  0.3882
  65287742,1,   0,  0.9399,  0.6374
  65291142,1,   0,  1.2192,  0.4906
  65291165,1,   0,  1.1738,  0.0663
  65297281,1,   0,  0.9238,  0.6996
  65304317,1,   0,  1.2266,  0.3946
  65312597,1,   0,  0.8625,  0.6550
  65313002,1,   0,  1.0988,  0.5897
  65318396,1,   0,  0.8441,  0.6058
  65319551,1,   0,  0.9664,  0.7617
  65319881,1,   0,  1.1468,  0.4963
  65326838,1,   0,  1.1052,  0.1940
  65332872,1,   0,  1.0517,  0.5879
  65336640,1,   0,  1.0148,  0.4883
  65336878,1,   0,  1.0564,  0.7246
  65336994,1,   0,  0.9393,  0.5160
  65338394,1,   0,  0.9356,  0.7325
  65342557,1,   0,  1.0225,  0.6587
  65343017,1,   0,  1.0940,  0.3880
  65344936,1,   0,  0.9915,  0.6188
  65348192,1,   0,  1.0883,  0.2826
  65348637,1,   0,  0.8445,  0.5699
  65359848,1,   0,  0.8995,  0.5858
  65363437,1,   0,  1.0054,  0.5974
  65367696,1,   0,  0.9433,  0.7231
  65368210,1,   0,  1.0484,  0.4214
  65372720,1,   0,  1.1339,  0.5819
  65373726,1,   0,  1.0933,  0.3682
  65385030,1,   0,  0.9810,  0.6538
  65386237,1,   0,  0.9795,  0.3077
  65388448,1,   0,  1.0503,  0.5285
  65388797,1,   0,  0.8459,  0.7010
  65390460,1,   0,  1.1666,  0.2397
  65391580,1,   0,  0.9800,  0.5988
  65392642,1,   0,  0.9804,  0.5216
  65394255,1,   0,  1.1115,  0.1284
  65396745,1,   0,  0.8903,  0.5095
  65398186,1,   0,  1.0278,  0.4906
  65406681,1,   0,  0.8439,  0.5212
  65413773,1,   0,  1.0790,  0.3493
  65414140,1,   0,  1.0435,  0.4083
  65414885,1,   0,  1.0666,  0.5418
  65418389,1,   0,  0.9932,  0.4486
  65419000,1,   0,  0.9935,  0.7290
  65423528,1,   0,  0.9742,  0.5552
  65426804,1,   0,  0.9617,  0.6065
  65433467,1,   0,  0.9891,  0.3885
  65439526,1,   0,  0.9281,  0.3181
  65440659,1,   0,  0.8241,  0.7406
  65440904,1,   0,  1.0948,  0.4194
  65442933,1,   0,  1.0944,  0.1530
  65451007,1,   0,  1.1595,  0.0514
  65452867,1,   0,  1.0326,  0.2174
  65455802,1,   0,  0.9369,  0.5659
  65455997,1,   0,  0.9476,  0.5515
  65471847,1,   0,  1.0777,  0.3182
  65477433,1,   0,  1.1138,  0.2627
  65482521,1,   0,  1.1252,  0.3594
  65482687,1,   0,  0.9703,  0.8075
  65486587,1,   0,  0.9976,  0.4558
  65492715,1,   0,  0.7519,  0.5665
  65492985,1,   0,  1.0401,  0.4389
  65497487,1,   0,  0.9482,  0.4729
  65500782,1,   0,  0.8050,  0.8304
  65507331,1,   0,  1.0435,  0.5550
  65515340,1,   0,  0.8788,  0.8392
  65516861,1,   0,  0.9669,  0.7302
  65517033,1,   0,  1.0056,  0.2665
  65518521,1,   0,  1.0361,  0.6172
  65520869,1,   0,  1.0280,  0.4260
  65521184,1,   0,  0.8982,  0.6085
  65527173,1,   0,  0.9653,  0.7126
  65539638,1,   0,  0.9697,  0.4980
  65548368,1,   0,  0.8355,  0.5475
  65562285,1,   0,  1.0405,  0.4697
  65562799,1,   0,  1.0146,  0.5533
  65563885,1,   0,  1.0429,  0.3912
  65565330,1,   0,  1.0322,  0.5965
  65565481,1,   0,  1.0155,  0.4009
  65567357,1,   0,  1.1344,  0.2124
  65569059,1,   0,  1.1943,  0.3587
  65572581,1,   0,  0.9611,  0.6432
  65575111,1,   0,  0.8971,  0.7749
  65579135,1,   0,  0.8408,  0.6163
  65580526,1,   0,  0.9837,  0.5507
  65583932,1,   0,  0.9826,  0.5644
  65584940,1,   0,  1.0650,  0.5039
  65587084,1,   0,  1.1652,  0.1102
  65587673,1,   0,  0.7830,  0.7752
  65595398,1,   0,  0.9462,  0.6079
  65603962,1,   0,  1.0954,  0.5455
  65605788,1,   0,  1.0638,  0.4299
  65607144,1,   0,  1.0068,  0.5894
  65607678,1,   0,  1.1174,  0.4446
  65607805,1,   0,  0.9959,  0.5306
  65612967,1,   0,  1.0037,  0.4505
  65617158,1,   0,  1.1088,  0.3677
  65623212,1,   0,  0.9938,  0.3182
  65624985,1,   0,  1.0237,  0.5707
  65634494,1,   0,  1.0570,  0.4432
  65640763,1,   0,  1.0355,  0.6100
  65647054,1,   0,  0.8581,  0.5922
  65649295,1,   0,  1.1551,  0.6185
  65652060,1,   0,  1.0599,  0.5390
  65653645,1,   0,  0.9089,  0.7942
  65654765,1,   0,  0.9053,  0.3530
  65656958,1,   0,  0.7901,  0.7990
  65664893,1,   0,  1.0491,  0.2961
  65669418,1,   0,  0.9293,  0.7522
  65670696,1,   0,  0.9751,  0.3571
  65670800,1,   0,  0.9654,  0.3911
  65684067,1,   0,  1.0282,  0.4346
  65688215,1,   0,  0.9627,  0.6875
  65691146,1,   0,  1.0558,  0.4505
  65694397,1,   0,  0.9456,  0.5959
  65694685,1,   0,  1.0650,  0.4701
  65696835,1,   0,  0.8815,  0.7540
  65701627,1,   0,  0.9692,  0.6096
  65710027,1,   0,  0.9577,  0.6510
  65713697,1,   0,  0.9967,  0.5329
  65715327,1,   0,  0.9472,  0.5486
  65732143,1,   0,  1.0323,  0.8845
  65732472,1,   0,  1.0436,  0.5643
  65735230,1,   0,  0.9842,  0.5873
  65737738,1,   0,  0.8851,  0.5956
  65739259,1,   0,  0.8573,  0.7381
  65744383,1,   0,  0.8968,  0.4851
  65747667,1,   0,  0.9121,  0.6909
  65748051,1,   0,  1.0875,  0.5612
  65748113,1,   0,  1.0873,  0.3922
  65750345,1,   0,  1.0478,  0.5757
  65752524,1,   0,  0.9973,  0.7725
  65752893,1,   0,  1.0913,  0.4227
  65760457,1,   0,  0.9709,  0.4141
  65765235,1,   0,  0.9202,  0.8622
  65769706,1,   0,  1.0272,  0.3985
  65772670,1,   0,  1.0888,  0.1712
  65774742,1,   0,  0.9158,  0.5836
  65781466,1,   0,  1.0178,  0.3985
  65790109,1,   0,  0.9522,  0.6339
  65795007,1,   0,  1.0871,  0.2654
  65801016,1,   0,  0.9891,  0.2626
  65809185,1,   0,  0.9648,  0.4677
  65811153,1,   0,  1.0658,  0.5633
  65813811,1,   0,  0.8769,  0.4602
  65815719,1,   0,  0.8950,  0.5713
  65821538,1,   0,  0.9311,  0.5812
  65827960,1,   0,  1.0712,  0.4446
  65830994,1,   0,  1.0513,  0.4834
  65832336,1,   0,  0.9324,  0.7593
  65848242,1,   0,  0.8719,  0.5472
  65851100,1,   0,  0.8742,  0.5724
  65851769,1,   0,  1.1093,  0.6337
  65858149,1,   0,  1.0934,  0.3535
  65858206,1,   0,  1.2009,  0.2243
  65861633,1,   0,  1.0004,  0.6031
  65861728,1,   0,  0.8962,  0.7441
  65863550,1,   0,  0.8726,  0.5646
  65865999,1,   0,  0.8523,  0.8226
  65880750,1,   0,  0.8676,  0.6947
  65883459,1,   0,  0.9967,  0.4532
  65886718,1,   0,  1.0804,  0.2731
  65889333,1,   0,  0.8483,  0.7000
  65890990,1,   0,  0.9383,  0.7940
  65897055,1,   0,  1.1035,  0.1057
  65908581,1,   0,  1.0643,  0.4900
  65911721,1,   0,  0.9566,  0.4043
  65912261,1,   0,  1.0256,  0.5907
  65913380,1,   0,  0.9495,  0.9804
  65918841,1,   0,  1.0873,  0.4429
  65919213,1,   0,  1.0088,  0.2678
  65919692,1,   0,  0.8985,  0.6101
  65927550,1,   0,  1.0087,  0.7349
  65928179,1,   0,  1.0077,  0.5843
  65946127,1,   0,  1.0703,  0.4452
  65946478,1,   0,  1.0533,  0.5975
  65949339,1,   0,  1.0085,  0.4359
  65951256,1,   0,  1.1016,  0.3124
  65951684,1,   0,  1.0389,  0.5115
  65951989,1,   0,  0.9961,  0.6109
  65956587,1,   0,  1.0249,  0.6481
  65962843,1,   0,  0.9672,  0.6839
  65963316,1,   0,  0.8613,  0.7859
  65964665,1,   0,  1.0161,  0.4041
  65966135,1,   0,  0.9127,  0.4753
  65975693,1,   0,  0.9585,  0.6428
  65979198,1,   0,  1.0812,  0.4632
  65979878,1,   0,  1.1166,  0.3373
  65980764,1,   0,  0.8570,  0.6443
  65985522,1,   0,  0.9300,  0.6864
  65987129,1,   0,  0.8737,  0.5763
  65993324,1,   0,  1.1156,  0.3527
  65993866,1,   0,  1.0147,  0.6141
  65993966,1,   0,  0.9371,  0.5640
  65994793,1,   0,  1.0273,  0.4147
  65997286,1,   0,  1.0594,  0.4195
  65999728,1,   0,  0.9689,  0.6080
  66002140,1,   0,  0.7418,  0.7227
  66006973,1,   0,  1.0115,  0.5589
  66009806,1,   0,  1.2190,  0.1414
  66010387,1,   0,  1.0460,  0.4399
  66011303,1,   0,  0.9978,  0.6660
  66013115,1,   0,  0.9947,  0.4019
  66018671,1,   0,  0.9326,  0.4506
  66019890,1,   0,  0.9605,  0.6105
  66021380,1,   0,  0.9974,  0.6268
  66031414,1,   0,  0.9614,  0.4344
  66032952,1,   0,  1.0905,  0.5848
  66038304,1,   0,  0.9844,  0.3898
  66038603,1,   0,  0.9497,  0.5708
  66038934,1,   0,  0.8502,  0.6234
  66043647,1,   0,  1.2398,  0.2754
  66048590,1,   0,  0.9793,  0.6210
  66049736,1,   0,  0.9071,  0.8260
  66053111,1,   0,  1.0835,  0.2480
  66055354,1,   0,  1.0274,  0.5548
  66062396,1,   0,  0.8175,  0.7486
  66073411,1,   0,  1.0841,  0.3266
  66076221,1,   0,  0.9416,  0.5030
  66081501,1,   0,  1.0712,  0.6675
  66087932,1,   0,  0.9103,  0.5434
  66088184,1,   0,  1.1056,  0.2139
  66088651,1,   0,  1.0205,  0.3183
  66088829,1,   0,  1.1041,  0.4344
  66089813,1,   0,  0.9880,  0.3451
  66090453,1,   0,  1.0730,  0.5647
  66093925,1,   0,  1.0144,  0.6513
  66096566,1,   0,  1.0340,  0.5107
  66101036,1,   0,  1.1413,  0.4319
  66102700,1,   0,  0.8682,  0.5038
  66103868,1,   0,  0.8079,  0.9095
  66105009,1,   0,  0.9074,  0.5523
  66115975,1,   0,  0.9596,  0.4054
  66117386,1,   0,  1.1726,  0.4177
  66118876,1,   0,  0.9175,  0.7500
  66121935,1,   0,  1.0367,  0.6403
  66122212,1,   0,  0.8821,  0.7191
  66127021,1,   0,  0.9666,  0.7263
  66130729,1,   0,  1.0576,  0.3283
  66134217,1,   0,  0.9627,  0.7357
  66134394,1,   0,  0.8919,  0.6856
  66135783,1,   0,  0.9970,  0.4356
  66144882,1,   0,  1.1238,  0.2052
  66146476,1,   0,  1.0119,  0.4228
  66157527,1,   0,  1.0355,  0.2580
  66157549,1,   0,  0.8326,  0.6154
  66158172,1,   0,  0.9025,  0.8937
  66161784,1,   0,  0.9033,  0.4699
  66162327,1,   0,  1.0727,  0.4547
  66172104,1,   0,  1.2197,  0.3852
  66173284,1,   0,  1.0219,  0.6779
  66179845,1,   0,  1.0386,  0.5320
  66180394,1,   0,  1.0666,  0.4126
  66180655,1,   0,  1.1688,  0.5511
  66184168,1,   0,  1.0917,  0.3229
  66191453,1,   0,  0.9013,  0.6588
  66192711,1,   0,  0.9355,  0.5611
  66201420,1,   0,  0.8995,  0.4407
  66202484,1,   0,  1.0471,  0.4193
  66204506,1,   0,  1.0068,  0.2932
  66205471,1,   0,  0.8150,  0.7308
  66207308,1,   0,  1.0228,  0.7346
  66210707,1,   0,  1.0507,  0.2703
  66214643,1,   0,  1.0266,  0.6237
  66218005,1,   0,  1.1503,  0.1754
  66225662,1,   0,  1.0578,  0.2941
  66225806,1,   0,  1.1067,  0.4229
  66226891,1,   0,  1.0956,  0.2674
  66228000,1,   0,  0.9517,  0.6420
  66232683,1,   0,  0.9764,  0.5412
  66235115,1,   0,  1.0491,  0.2906
  66244677,1,   0,  1.0282,  0.5795
  66252648,1,   0,  0.8644,  0.6740
  66256860,1,   0,  1.0954,  0.3582
  66263335,1,   0,  1.1338,  0.2263
  66265289,1,   0,  0.9309,  0.5774
  66268291,1,   0,  1.0343,  0.7459
  66273193,1,   0,  1.0635,  0.3969
  66278718,1,   0,  1.0157,  0.3718
  66284333,1,   0,  0.9872,  0.6915
  66284737,1,   0,  1.0064,  0.5292
  66287514,1,   0,  1.0134,  0.2822
  66291022,1,   0,  1.0526,  0.5072
  66293375,1,   0,  1.0241,  0.3623
  66295390,1,   0,  1.0101,  0.8611
  66301009,1,   0,  0.9396,  0.4518
  66304337,1,   0,  1.0076,  0.4100
  66311465,1,   0,  1.1109,  0.3246
  66313414,1,   0,  0.7154,  0.6188
  66314168,1,   0,  0.9846,  0.6681
  66316118,1,   0,  1.0465,  0.5061
  66319749,1,   0,  1.0162,  0.3598
  66320146,1,   0,  0.9744,  0.4581
  66328103,1,   0,  1.0881,  0.2675
  66329840,1,   0,  1.0179,  0.4901
  66332600,1,   0,  1.0310,  0.4713
  66333953,1,   0,  0.9477,  0.4841
  66342877,1,   0,  0.8236,  0.8168
  66343380,1,   0,  1.0824,  0.4624
  66344388,1,   0,  0.9740,  0.3392
  66344865,1,   0,  1.1026,  0.4366
  66346414,1,   0,  0.8717,  0.4642
  66346601,1,   0,  1.1185,  0.2548
  66347921,1,   0,  0.9963,  0.6214
  66348427,1,   0,  1.0257,  0.2832
  66350151,1,   0,  1.0737,  0.4261
  66351580,1,   0,  0.8750,  0.6703
  66359399,1,   0,  0.9623,  0.4712
  66366281,1,   0,  1.0266,  0.3747
  66370853,1,   0,  0.9401,  0.3046
  66374282,1,   0,  0.9538,  0.6098
  66377087,1,   0,  0.9507,  0.4349
  66377447,1,   0,  1.0001,  0.4484
  66381369,1,   0,  1.1505,  0.3561
  66381883,1,   0,  1.0712,  0.5831
  66382594,1,   0,  0.9051,  0.4493
  66391613,1,   0,  0.9718,  0.5720
  66398537,1,   0,  1.1617,  0.2994
  66404496,1,   0,  1.0529,  0.6821
  66407655,1,   0,  1.0873,  0.4139
  66412363,1,   0,  1.0109,  0.3669
  66414364,1,   0,  0.9963,  0.7388
  66414642,1,   0,  0.9064,  0.5028
  66415184,1,   0,  1.1098,  0.3134
  66417514,1,   0,  0.9888,  0.5180
  66419995,1,   0,  0.9126,  0.5008
  66424539,1,   0,  1.0264,  0.5231
  66429873,1,   0,  1.0554,  0.7230
  66431441,1,   0,  1.0557,  0.4853
  66433011,1,   0,  0.9679,  0.7649
  66437644,1,   0,  0.9894,  0.6499
  66443957,1,   0,  0.9823,  0.5761
  66458126,1,   0,  0.9745,  0.6556
  66462793,1,   0,  0.9382,  0.7247
  66464161,1,   0,  1.0566,  0.4055
  66464193,1,   0,  0.9293,  0.5607
  66465029,1,   0,  0.9422,  0.5329
  66466462,1,   0,  1.1454,  0.6070
  66468396,1,   0,  0.9302,  0.6557
  66471018,1,   0,  1.0157,  0.7174
  66472172,1,   0,  0.9995,  0.4201
  66476287,1,   0,  0.9172,  0.5652
  66478106,1,   0,  0.7988,  0.7565
  66480488,1,   0,  1.0125,  0.4705
  66482532,1,   0,  0.8482,  0.8496
  66484668,1,   0,  1.0056,  0.6039
  66487812,1,   0,  0.9548,  0.4049
  66488469,1,   0,  0.8340,  0.8360
  66488941,1,   0,  1.0886,  0.3857
  66495098,1,   0,  1.0742,  0.3720
  66495299,1,   0,  0.9681,  0.6209
  66506123,1,   0,  0.9699,  0.5298
  66506273,1,   0,  1.0996,  0.5081
  66507421,1,   0,  1.0344,  0.6080
  66507774,1,   0,  0.8378,  0.7330
  66516641,1,   0,  0.9916,  0.5145
  66517555,1,   0,  1.0046,  0.5061
  66521737,1,   0,  1.0865,  0.4711
  66522813,1,   0,  1.0514,  0.4333
  66527510,1,   0,  0.9813,  0.4588
  66531613,1,   0,  1.1644,  0.1936
  66535487,1,   0,  0.9141,  0.6667
  66536679,1,   0,  0.9998,  0.5287
  66538287,1,   0,  0.9840,  0.4518
  66540601,1,   0,  0.9064,  0.5844
  66543942,1,   0,  1.0739,  0.3463
  66544462,1,   0,  0.9854,  0.4429
  66546023,1,   0,  1.0502,  0.5658
  66549623,1,   0,  0.9238,  0.7684
  66564780,1,   0,  0.9261,  0.4216
  66566635,1,   0,  0.9358,  0.7567
  66576458,1,   0,  0.8894,  0.7833
  66577133,1,   0,  0.9358,  0.5467
  66577406,1,   0,  0.8973,  0.7588
  66577796,1,   0,  1.0302,  0.6159
  66581114,1,   0,  0.9659,  0.4430
  66583262,1,   0,  1.0755,  0.5386
  66588364,1,   0,  1.0384,  0.5799
  66591489,1,   0,  1.0523,  0.4979
  66593011,1,   0,  1.0347,  0.5370
