object_id,submodel,sim_av,non1a_template_index
  59185943,1,   0, 234
  59186500,1,   0, 218
  59189542,1,   0, 217
  59191812,1,   0, 203
  59191816,1,   0, 218
  59194258,1,   0, 105
  59198894,1,   0, 203
  59200084,1,   0, 217
  59200903,1,   0, 202
  59205681,1,   0, 103
  59207865,1,   0, 218
  59213804,1,   0, 104
  59215387,1,   0, 234
  59218565,1,   0, 203
  59222511,1,   0, 101
  59228171,1,   0, 218
  59229560,1,   0, 104
  59229707,1,   0, 102
  59230285,1,   0, 105
  59230362,1,   0, 102
  59232221,1,   0, 205
  59232656,1,   0, 234
  59236929,1,   0, 218
  59237144,1,   0, 203
  59237323,1,   0, 203
  59237578,1,   0, 105
  59239305,1,   0, 202
  59243156,1,   0, 212
  59243239,1,   0, 218
  59244878,1,   0, 202
  59245257,1,   0, 105
  59247077,1,   0, 102
  59249973,1,   0, 212
  59250787,1,   0, 212
  59251842,1,   0, 105
  59252559,1,   0, 104
  59254796,1,   0, 101
  59255002,1,   0, 234
  59256925,1,   0, 104
  59256945,1,   0, 202
  59257536,1,   0, 234
  59261034,1,   0, 212
  59261561,1,   0, 104
  59263033,1,   0, 103
  59264201,1,   0, 212
  59264725,1,   0, 203
  59265831,1,   0, 105
  59268052,1,   0, 205
  59268526,1,   0, 234
  59269640,1,   0, 218
  59271279,1,   0, 102
  59273361,1,   0, 217
  59274368,1,   0, 105
  59274816,1,   0, 103
  59278163,1,   0, 103
  59281109,1,   0, 218
  59283305,1,   0, 103
  59286259,1,   0, 234
  59286267,1,   0, 203
  59287246,1,   0, 203
  59288251,1,   0, 105
  59292321,1,   0, 212
  59295128,1,   0, 104
  59296050,1,   0, 104
  59299085,1,   0, 105
  59299870,1,   0, 218
  59301129,1,   0,  22
  59305323,1,   0, 203
  59311372,1,   0, 203
  59311738,1,   0, 101
  59313182,1,   0, 101
  59313249,1,   0, 205
  59313917,1,   0, 103
  59319384,1,   0, 218
  59320770,1,   0, 103
  59321448,1,   0, 234
  59324323,1,   0, 202
  59325243,1,   0, 234
  59325475,1,   0, 105
  59327939,1,   0, 212
  59329097,1,   0, 105
  59334646,1,   0, 205
  59335144,1,   0, 212
  59336328,1,   0, 203
  59337803,1,   0, 202
  59337983,1,   0, 202
  59339446,1,   0, 218
  59340146,1,   0, 202
  59341183,1,   0, 203
  59342738,1,   0, 218
  59344511,1,   0, 105
  59347855,1,   0, 101
  59349598,1,   0, 202
  59353496,1,   0, 105
  59354969,1,   0, 205
  59356691,1,   0, 101
  59358442,1,   0, 104
  59362130,1,   0, 101
  59369162,1,   0, 218
  59369227,1,   0, 234
  59370480,1,   0, 218
  59373750,1,   0, 104
  59379069,1,   0, 105
  59379209,1,   0, 105
  59379560,1,   0, 101
  59382732,1,   0, 234
  59382739,1,   0, 203
  59384428,1,   0, 202
  59385980,1,   0, 105
  59386127,1,   0,  22
  59391646,1,   0, 203
  59392146,1,   0, 104
  59399623,1,   0, 203
  59401005,1,   0, 217
  59405538,1,   0, 104
  59406348,1,   0, 203
  59407989,1,   0, 104
  59410581,1,   0, 212
  59410773,1,   0, 101
  59410813,1,   0, 105
  59412899,1,   0, 101
  59413055,1,   0, 202
  59415002,1,   0, 205
  59415724,1,   0, 105
  59418315,1,   0, 218
  59418792,1,   0, 103
  59418833,1,   0, 212
  59419397,1,   0, 203
  59423992,1,   0, 202
  59425562,1,   0, 101
  59428259,1,   0, 105
  59428598,1,   0, 101
  59429350,1,   0, 105
  59430465,1,   0, 103
  59430962,1,   0, 103
  59435337,1,   0, 104
  59435858,1,   0, 103
  59435882,1,   0, 234
  59436899,1,   0, 218
  59440581,1,   0, 103
  59443530,1,   0, 203
  59445045,1,   0, 218
  59445649,1,   0, 234
  59448032,1,   0, 234
  59449869,1,   0, 101
  59450287,1,   0, 203
  59452143,1,   0, 205
  59452319,1,   0, 218
  59452341,1,   0, 203
  59453681,1,   0, 203
  59455345,1,   0, 212
  59456550,1,   0, 105
  59460765,1,   0, 234
  59460983,1,   0, 218
  59467933,1,   0, 234
  59469712,1,   0, 105
  59469779,1,   0, 103
  59475607,1,   0, 203
  59476502,1,   0, 202
  59477909,1,   0, 203
  59483753,1,   0, 234
  59486181,1,   0, 203
  59488453,1,   0, 217
  59490881,1,   0, 105
  59491524,1,   0, 105
  59491780,1,   0, 218
  59493628,1,   0, 202
  59493976,1,   0, 101
  59500668,1,   0, 203
  59502962,1,   0, 203
  59503708,1,   0, 218
  59505224,1,   0, 105
  59506149,1,   0, 101
  59508844,1,   0, 218
  59510658,1,   0, 202
  59511980,1,   0, 218
  59512442,1,   0, 104
  59514295,1,   0, 212
  59516229,1,   0, 218
  59517528,1,   0, 212
  59517677,1,   0, 105
  59520125,1,   0, 105
  59520794,1,   0, 105
  59521712,1,   0, 101
  59522840,1,   0, 203
  59528441,1,   0, 104
  59535316,1,   0, 234
  59535727,1,   0, 205
  59537495,1,   0, 202
  59537533,1,   0, 103
  59539436,1,   0, 205
  59542146,1,   0, 104
  59542660,1,   0, 105
  59544551,1,   0, 203
  59547553,1,   0, 202
  59547657,1,   0, 218
  59551736,1,   0, 103
  59555562,1,   0, 203
  59557096,1,   0, 104
  59557611,1,   0, 212
  59558720,1,   0, 105
  59563219,1,   0, 203
  59564427,1,   0, 202
  59564490,1,   0, 203
  59565480,1,   0, 212
  59566928,1,   0, 203
  59571741,1,   0, 203
  59572912,1,   0, 104
  59574661,1,   0, 203
  59575307,1,   0, 205
  59575484,1,   0, 218
  59576849,1,   0, 203
  59577223,1,   0, 202
  59585480,1,   0, 202
  59588010,1,   0, 205
  59590303,1,   0,  22
  59591204,1,   0, 202
  59591704,1,   0, 203
  59593883,1,   0, 202
  59595252,1,   0, 234
  59595839,1,   0, 203
  59596237,1,   0, 203
  59597638,1,   0, 203
  59597735,1,   0, 218
  59598456,1,   0, 105
  59601892,1,   0, 105
  59602374,1,   0, 218
  59602759,1,   0, 217
  59602941,1,   0, 105
  59603959,1,   0, 203
  59604243,1,   0, 205
  59604822,1,   0, 105
  59608112,1,   0, 234
  59608805,1,   0, 218
  59609795,1,   0, 203
  59612007,1,   0, 104
  59612173,1,   0, 202
  59613209,1,   0, 103
  59616316,1,   0, 202
  59618302,1,   0, 205
  59619611,1,   0, 103
  59621226,1,   0, 218
  59621673,1,   0, 202
  59622180,1,   0, 202
  59624269,1,   0, 203
  59626301,1,   0, 205
  59627095,1,   0, 218
  59631629,1,   0, 104
  59632538,1,   0, 202
  59634017,1,   0, 103
  59634233,1,   0, 104
  59634665,1,   0, 203
  59636667,1,   0, 212
  59640574,1,   0, 103
  59644209,1,   0, 202
  59644254,1,   0, 104
  59653576,1,   0, 218
  59654083,1,   0, 218
  59654326,1,   0, 203
  59657674,1,   0, 218
  59660120,1,   0, 202
  59663791,1,   0, 218
  59665758,1,   0, 104
  59668027,1,   0, 104
  59669312,1,   0, 102
  59669685,1,   0, 203
  59670417,1,   0, 218
  59672482,1,   0, 203
  59678776,1,   0, 202
  59682503,1,   0, 202
  59684176,1,   0, 105
  59684355,1,   0, 203
  59685489,1,   0, 234
  59689433,1,   0, 203
  59692736,1,   0, 103
  59693007,1,   0, 101
  59696347,1,   0, 202
  59699969,1,   0, 234
  59700532,1,   0, 218
  59700693,1,   0, 202
  59703859,1,   0, 218
  59711850,1,   0, 202
  59715781,1,   0, 203
  59718556,1,   0, 202
  59719074,1,   0, 104
  59720024,1,   0, 212
  59720987,1,   0, 105
  59721085,1,   0, 103
  59724638,1,   0, 212
  59726623,1,   0, 234
  59729009,1,   0, 203
  59731744,1,   0, 212
  59732389,1,   0, 202
  59732814,1,   0, 105
  59733094,1,   0, 218
  59735436,1,   0, 218
  59739141,1,   0, 103
  59740394,1,   0, 202
  59742734,1,   0, 234
  59744969,1,   0, 202
  59745914,1,   0, 101
  59745931,1,   0, 104
  59746350,1,   0, 205
  59747899,1,   0, 203
  59748132,1,   0, 105
  59749494,1,   0, 205
  59751263,1,   0, 234
  59755664,1,   0, 202
  59755817,1,   0, 212
  59755856,1,   0, 101
  59755857,1,   0, 212
  59758269,1,   0, 212
  59760173,1,   0, 218
  59761465,1,   0, 202
  59762412,1,   0, 212
  59765252,1,   0, 202
  59766668,1,   0, 202
  59768560,1,   0, 218
  59768640,1,   0, 202
  59768797,1,   0, 101
  59770609,1,   0, 205
  59771809,1,   0, 103
  59772424,1,   0, 105
  59773249,1,   0, 217
  59773524,1,   0, 103
  59774683,1,   0,  22
  59774873,1,   0, 104
  59775296,1,   0, 234
  59776371,1,   0,  22
  59776494,1,   0, 218
  59778245,1,   0, 202
  59778541,1,   0, 103
  59779912,1,   0, 212
  59784173,1,   0, 234
  59786248,1,   0, 205
  59786885,1,   0, 103
  59789642,1,   0, 205
  59791074,1,   0, 102
  59791795,1,   0, 203
  59794714,1,   0, 212
  59795353,1,   0, 234
  59798775,1,   0, 202
  59799444,1,   0, 202
  59800177,1,   0, 234
  59804051,1,   0, 202
  59804476,1,   0,  22
  59805059,1,   0, 105
  59805074,1,   0, 234
  59810086,1,   0, 234
  59811135,1,   0, 218
  59815141,1,   0, 218
  59816791,1,   0, 218
  59818193,1,   0, 103
  59819772,1,   0, 218
  59821286,1,   0, 234
  59822331,1,   0, 202
  59823550,1,   0, 203
  59823587,1,   0, 103
  59823852,1,   0,  22
  59826895,1,   0, 217
  59830460,1,   0, 212
  59839249,1,   0, 101
  59839924,1,   0, 212
  59841505,1,   0, 105
  59842741,1,   0, 105
  59844117,1,   0, 205
  59846893,1,   0, 218
  59848985,1,   0, 105
  59849130,1,   0, 105
  59849821,1,   0, 101
  59851653,1,   0, 203
  59852252,1,   0, 212
  59858100,1,   0, 103
  59858207,1,   0, 102
  59858623,1,   0, 104
  59860225,1,   0, 212
  59861014,1,   0, 203
  59863439,1,   0, 203
  59864213,1,   0, 101
  59864787,1,   0, 203
  59866146,1,   0, 218
  59867311,1,   0, 212
  59868596,1,   0, 203
  59871295,1,   0, 205
  59873032,1,   0, 202
  59873125,1,   0, 234
  59879540,1,   0, 203
  59879886,1,   0, 234
  59881557,1,   0, 234
  59884105,1,   0, 203
  59886424,1,   0, 234
  59889407,1,   0, 205
  59890024,1,   0, 202
  59890107,1,   0, 202
  59891259,1,   0, 103
  59894039,1,   0, 104
  59894910,1,   0, 218
  59895462,1,   0, 104
  59895635,1,   0, 203
  59898552,1,   0, 205
  59899685,1,   0, 104
  59901574,1,   0, 212
  59903554,1,   0, 103
  59905135,1,   0, 205
  59907070,1,   0, 218
  59913297,1,   0, 234
  59913768,1,   0, 234
  59916210,1,   0, 203
  59916651,1,   0, 101
  59918462,1,   0, 218
  59919692,1,   0, 202
  59921219,1,   0, 105
  59926026,1,   0, 202
  59935000,1,   0, 203
  59939021,1,   0, 212
  59940633,1,   0, 212
  59941727,1,   0, 104
  59942120,1,   0, 101
  59942766,1,   0, 202
  59943375,1,   0, 218
  59944421,1,   0, 212
  59945624,1,   0, 203
  59957958,1,   0,  22
  59958683,1,   0, 234
  59961446,1,   0, 104
  59961460,1,   0, 205
  59961567,1,   0, 234
  59962080,1,   0, 212
  59962609,1,   0, 202
  59963247,1,   0, 205
  59964823,1,   0, 202
  59965700,1,   0, 105
  59968713,1,   0, 104
  59971473,1,   0, 218
  59971578,1,   0, 103
  59981671,1,   0, 205
  59983901,1,   0, 203
  59986511,1,   0, 202
  59993376,1,   0, 218
  59994004,1,   0, 104
  59994810,1,   0, 202
  59998968,1,   0, 212
  60000706,1,   0, 218
  60002023,1,   0, 203
  60002534,1,   0, 104
  60004291,1,   0, 105
  60006774,1,   0, 101
  60007377,1,   0, 203
  60007520,1,   0, 212
  60009354,1,   0, 234
  60011392,1,   0, 234
  60013647,1,   0, 101
  60013826,1,   0, 212
  60015631,1,   0, 218
  60018256,1,   0, 203
  60024425,1,   0, 217
  60025513,1,   0, 105
  60033030,1,   0, 218
  60038374,1,   0, 234
  60039813,1,   0, 104
  60041691,1,   0,  22
  60044894,1,   0, 104
  60048794,1,   0, 202
  60053149,1,   0, 103
  60055655,1,   0, 212
  60056749,1,   0, 202
  60057939,1,   0, 203
  60058204,1,   0,  22
  60061235,1,   0, 105
  60061649,1,   0, 203
  60066989,1,   0, 101
  60067656,1,   0, 101
  60067767,1,   0, 103
  60070476,1,   0, 105
  60073221,1,   0, 102
  60074438,1,   0, 218
  60074597,1,   0, 104
  60075591,1,   0, 212
  60076885,1,   0, 212
  60080474,1,   0, 104
  60082458,1,   0, 203
  60085024,1,   0, 104
  60085371,1,   0, 104
  60087593,1,   0, 105
  60088121,1,   0, 205
  60088499,1,   0, 202
  60089815,1,   0, 104
  60091133,1,   0, 102
  60091318,1,   0, 102
  60092884,1,   0, 202
  60093562,1,   0, 217
  60095078,1,   0, 203
  60095480,1,   0, 103
  60095676,1,   0, 205
  60096994,1,   0, 104
  60096999,1,   0, 105
  60100039,1,   0, 234
  60102439,1,   0, 103
  60102682,1,   0, 104
  60106728,1,   0, 212
  60109431,1,   0, 203
  60109468,1,   0, 234
  60113239,1,   0, 202
  60116805,1,   0, 212
  60121985,1,   0, 104
  60122656,1,   0, 103
  60123517,1,   0, 101
  60124122,1,   0, 105
  60127343,1,   0, 103
  60128773,1,   0, 104
  60142837,1,   0, 103
  60147655,1,   0, 105
  60148454,1,   0, 218
  60150095,1,   0, 234
  60151779,1,   0, 212
  60156012,1,   0, 202
  60156860,1,   0, 102
  60159323,1,   0, 101
  60159953,1,   0, 234
  60160645,1,   0, 234
  60161946,1,   0, 217
  60166319,1,   0, 105
  60168583,1,   0, 101
  60171299,1,   0, 205
  60172290,1,   0, 103
  60173153,1,   0, 234
  60174317,1,   0, 212
  60176437,1,   0, 202
  60178864,1,   0, 205
  60182027,1,   0, 202
  60182204,1,   0,  22
  60182410,1,   0, 212
  60183344,1,   0, 105
  60186966,1,   0, 203
  60188237,1,   0, 101
  60189052,1,   0, 103
  60191282,1,   0, 234
  60191999,1,   0, 234
  60192823,1,   0, 103
  60192878,1,   0, 218
  60196980,1,   0, 212
  60204692,1,   0, 205
  60204874,1,   0, 105
  60205256,1,   0, 104
  60209728,1,   0, 101
  60210579,1,   0, 103
  60212516,1,   0, 217
  60212804,1,   0, 103
  60217434,1,   0, 234
  60218936,1,   0, 234
  60219879,1,   0, 103
  60219896,1,   0, 203
  60221270,1,   0, 105
  60221570,1,   0, 218
  60221578,1,   0, 234
  60222807,1,   0, 205
  60223917,1,   0, 202
  60225418,1,   0, 234
  60225808,1,   0, 203
  60226109,1,   0, 202
  60227898,1,   0, 203
  60228551,1,   0, 205
  60232780,1,   0, 105
  60235037,1,   0, 234
  60236610,1,   0, 202
  60241680,1,   0, 218
  60242118,1,   0, 105
  60242362,1,   0, 102
  60243794,1,   0, 218
  60244465,1,   0, 234
  60245387,1,   0, 218
  60245463,1,   0, 234
  60250668,1,   0, 234
  60253947,1,   0, 202
  60255525,1,   0, 212
  60260448,1,   0, 212
  60263419,1,   0, 203
  60264824,1,   0, 203
  60265703,1,   0, 101
  60270108,1,   0, 203
  60270974,1,   0, 234
  60271066,1,   0, 234
  60271874,1,   0,  22
  60274974,1,   0, 203
  60275212,1,   0, 218
  60276660,1,   0, 234
  60278615,1,   0,  22
  60279776,1,   0, 234
  60280795,1,   0, 217
  60284023,1,   0, 103
  60285134,1,   0, 203
  60287876,1,   0, 104
  60288784,1,   0, 218
  60291381,1,   0, 205
  60291809,1,   0, 218
  60292196,1,   0, 234
  60294382,1,   0, 202
  60294800,1,   0, 212
  60300719,1,   0, 203
  60304406,1,   0, 218
  60305403,1,   0, 102
  60306794,1,   0, 104
  60309577,1,   0, 104
  60310611,1,   0, 234
  60311569,1,   0, 101
  60311905,1,   0, 104
  60313561,1,   0, 203
  60314030,1,   0, 218
  60320341,1,   0, 104
  60323330,1,   0, 102
  60323464,1,   0, 105
  60325833,1,   0, 234
  60326141,1,   0, 205
  60328389,1,   0, 203
  60329112,1,   0, 212
  60329549,1,   0, 202
  60334296,1,   0, 203
  60334861,1,   0, 104
  60336719,1,   0, 217
  60341275,1,   0, 104
  60343791,1,   0, 103
  60347978,1,   0, 205
  60352868,1,   0, 103
  60354133,1,   0, 102
  60355692,1,   0, 234
  60355875,1,   0, 103
  60358114,1,   0, 202
  60358294,1,   0, 234
  60361423,1,   0, 218
  60361862,1,   0, 217
  60361946,1,   0, 234
  60362253,1,   0, 212
  60363195,1,   0, 218
  60366871,1,   0, 105
  60368085,1,   0, 104
  60368426,1,   0, 105
  60369655,1,   0, 205
  60369830,1,   0, 234
  60373222,1,   0, 203
  60375834,1,   0, 234
  60377605,1,   0, 203
  60380966,1,   0, 105
  60383169,1,   0, 212
  60383481,1,   0, 104
  60383714,1,   0, 203
  60386423,1,   0, 218
  60387243,1,   0, 218
  60394376,1,   0, 218
  60395437,1,   0, 101
  60397823,1,   0, 234
  60401012,1,   0, 105
  60404800,1,   0, 105
  60405679,1,   0, 218
  60409070,1,   0, 203
  60409755,1,   0, 234
  60409977,1,   0, 202
  60411742,1,   0, 218
  60412176,1,   0, 102
  60414110,1,   0, 218
  60418650,1,   0, 103
  60419262,1,   0, 104
  60421267,1,   0, 101
  60421601,1,   0, 202
  60422306,1,   0, 104
  60422367,1,   0, 105
  60427555,1,   0, 104
  60429145,1,   0, 203
  60433650,1,   0, 205
  60436946,1,   0, 202
  60441249,1,   0, 101
  60441568,1,   0, 234
  60442356,1,   0, 234
  60442957,1,   0, 202
  60444216,1,   0, 212
  60448939,1,   0, 212
  60449937,1,   0, 218
  60454066,1,   0, 218
  60454752,1,   0, 104
  60455652,1,   0, 104
  60461402,1,   0, 212
  60463995,1,   0, 104
  60468084,1,   0, 203
  60468721,1,   0, 212
  60468768,1,   0, 202
  60469615,1,   0, 234
  60471293,1,   0, 234
  60473831,1,   0, 202
  60474100,1,   0, 218
  60475876,1,   0, 203
  60475982,1,   0, 203
  60476366,1,   0, 103
  60478709,1,   0, 101
  60482291,1,   0, 234
  60482985,1,   0, 103
  60485102,1,   0, 218
  60489219,1,   0, 218
  60489723,1,   0, 105
  60492231,1,   0, 218
  60493204,1,   0, 218
  60493249,1,   0, 212
  60494165,1,   0, 104
  60495473,1,   0, 105
  60501051,1,   0, 202
  60503479,1,   0, 101
  60507564,1,   0, 218
  60510871,1,   0,  22
  60511257,1,   0, 217
  60515386,1,   0, 202
  60517596,1,   0, 202
  60518746,1,   0, 234
  60518934,1,   0, 217
  60519894,1,   0, 101
  60522054,1,   0, 102
  60523974,1,   0, 202
  60526695,1,   0, 205
  60531765,1,   0, 218
  60532160,1,   0, 104
  60533155,1,   0, 105
  60534761,1,   0, 105
  60536295,1,   0, 212
  60536305,1,   0, 202
  60538475,1,   0, 218
  60539310,1,   0, 104
  60541561,1,   0, 205
  60542953,1,   0, 218
  60547340,1,   0, 203
  60549958,1,   0, 218
  60550293,1,   0, 103
  60554702,1,   0, 234
  60557529,1,   0, 203
  60559549,1,   0, 218
  60564264,1,   0, 205
  60567470,1,   0, 203
  60572090,1,   0, 234
  60575563,1,   0, 104
  60576612,1,   0,  22
  60576759,1,   0, 203
  60577201,1,   0, 234
  60577715,1,   0, 217
  60581455,1,   0, 105
  60582697,1,   0, 202
  60584310,1,   0, 218
  60595342,1,   0, 202
  60596492,1,   0, 104
  60596819,1,   0, 218
  60601645,1,   0, 203
  60602533,1,   0, 202
  60605832,1,   0, 104
  60607516,1,   0, 104
  60607750,1,   0, 104
  60608229,1,   0, 218
  60609854,1,   0, 105
  60611919,1,   0, 203
  60614539,1,   0, 101
  60615649,1,   0, 105
  60616986,1,   0, 205
  60618023,1,   0,  22
  60618283,1,   0, 103
  60621469,1,   0, 103
  60624276,1,   0,  22
  60624930,1,   0, 234
  60626170,1,   0, 234
  60627353,1,   0, 105
  60627418,1,   0, 202
  60629681,1,   0, 101
  60631105,1,   0, 104
  60631793,1,   0, 218
  60634782,1,   0, 203
  60635657,1,   0, 101
  60635662,1,   0, 218
  60635962,1,   0, 203
  60637158,1,   0, 203
  60637932,1,   0, 203
  60639979,1,   0, 104
  60640259,1,   0, 203
  60640940,1,   0, 103
  60641170,1,   0, 103
  60641610,1,   0, 217
  60642880,1,   0, 202
  60643443,1,   0, 218
  60654804,1,   0, 205
  60655027,1,   0, 104
  60655352,1,   0, 218
  60657604,1,   0, 218
  60660643,1,   0, 234
  60663123,1,   0, 212
  60663885,1,   0, 203
  60664140,1,   0, 218
  60665708,1,   0, 101
  60666048,1,   0, 202
  60666872,1,   0, 104
  60667712,1,   0, 218
  60668442,1,   0, 203
  60668629,1,   0, 202
  60671297,1,   0, 202
  60671701,1,   0, 105
  60673538,1,   0, 218
  60677444,1,   0, 102
  60678574,1,   0, 104
  60680679,1,   0, 104
  60680813,1,   0, 234
  60680974,1,   0, 103
  60682632,1,   0, 218
  60683294,1,   0, 212
  60686878,1,   0, 105
  60687557,1,   0, 103
  60688509,1,   0, 102
  60693132,1,   0, 203
  60693704,1,   0, 203
  60694536,1,   0, 203
  60694981,1,   0, 205
  60697671,1,   0, 203
  60713672,1,   0, 105
  60713705,1,   0, 105
  60715006,1,   0, 105
  60717845,1,   0, 104
  60723318,1,   0, 212
  60725644,1,   0, 218
  60728008,1,   0, 105
  60729014,1,   0, 103
  60729219,1,   0, 205
  60730615,1,   0, 234
  60742623,1,   0, 202
  60744384,1,   0, 105
  60745454,1,   0, 203
  60751832,1,   0, 102
  60752424,1,   0, 105
  60752785,1,   0, 218
  60753687,1,   0, 234
  60754915,1,   0, 105
  60760351,1,   0, 104
  60761192,1,   0, 203
  60761502,1,   0, 218
  60761983,1,   0, 103
  60762459,1,   0, 104
  60764397,1,   0, 104
  60765868,1,   0,  22
  60766755,1,   0, 218
  60767879,1,   0, 104
  60769238,1,   0, 103
  60770587,1,   0, 234
  60774870,1,   0, 101
  60775163,1,   0, 218
  60775301,1,   0, 105
  60776915,1,   0, 205
  60778914,1,   0, 217
  60784779,1,   0, 203
  60789415,1,   0, 202
  60789904,1,   0, 101
  60790129,1,   0, 103
  60791339,1,   0, 105
  60795953,1,   0, 104
  60796137,1,   0, 218
  60796356,1,   0,  22
  60797054,1,   0, 217
  60798089,1,   0, 234
  60799050,1,   0, 203
  60805017,1,   0, 104
  60805677,1,   0, 103
  60806164,1,   0, 234
  60806652,1,   0, 218
  60806901,1,   0, 103
  60809036,1,   0, 218
  60809528,1,   0, 101
  60809750,1,   0, 103
  60811321,1,   0, 202
  60813757,1,   0, 104
  60817782,1,   0, 203
  60818342,1,   0, 103
  60818533,1,   0, 205
  60819066,1,   0, 218
  60819333,1,   0, 205
  60829805,1,   0, 202
  60831068,1,   0, 234
  60832935,1,   0, 202
  60834216,1,   0, 105
  60834808,1,   0, 203
  60835720,1,   0, 203
  60839331,1,   0, 105
  60851103,1,   0, 217
  60854142,1,   0, 218
  60855804,1,   0, 104
  60858448,1,   0, 217
  60859651,1,   0, 212
  60864381,1,   0, 101
  60865722,1,   0, 104
  60870337,1,   0, 234
  60872249,1,   0,  22
  60874281,1,   0, 212
  60875515,1,   0, 205
  60877680,1,   0, 202
  60878360,1,   0, 212
  60879514,1,   0, 202
  60882185,1,   0, 102
  60884032,1,   0, 217
  60884433,1,   0, 203
  60886899,1,   0, 203
  60888034,1,   0, 212
  60888479,1,   0, 203
  60890352,1,   0, 203
  60891829,1,   0, 218
  60893093,1,   0, 203
  60902448,1,   0, 105
  60902828,1,   0, 103
  60906022,1,   0, 234
  60914426,1,   0, 104
  60914942,1,   0, 104
  60915613,1,   0, 101
  60916335,1,   0, 103
  60922598,1,   0, 203
  60923917,1,   0, 218
  60925028,1,   0, 218
  60927478,1,   0, 218
  60931587,1,   0, 218
  60931945,1,   0, 234
  60934237,1,   0, 102
  60936217,1,   0, 105
  60938812,1,   0, 218
  60940351,1,   0, 202
  60942218,1,   0, 101
  60942897,1,   0, 218
  60943091,1,   0, 212
  60944314,1,   0, 104
  60945713,1,   0, 205
  60949415,1,   0, 218
  60950467,1,   0, 104
  60954745,1,   0, 105
  60960819,1,   0, 234
  60961004,1,   0, 218
  60962459,1,   0, 218
  60963787,1,   0, 104
  60966036,1,   0, 234
  60968945,1,   0, 203
  60972793,1,   0, 102
  60974287,1,   0, 105
  60975293,1,   0, 218
  60975342,1,   0, 218
  60975672,1,   0, 202
  60975906,1,   0, 104
  60976622,1,   0, 205
  60978934,1,   0,  22
  60979501,1,   0, 105
  60983518,1,   0, 202
  60985932,1,   0, 212
  60987962,1,   0, 202
  60989508,1,   0, 105
  60991354,1,   0, 202
  60992523,1,   0, 105
  60994129,1,   0, 205
  60997417,1,   0, 202
  60997463,1,   0, 103
  60999103,1,   0, 103
  60999758,1,   0, 205
  61001338,1,   0, 101
  61001443,1,   0, 203
  61002818,1,   0, 103
  61003207,1,   0, 212
  61004124,1,   0, 234
  61010987,1,   0, 101
  61011698,1,   0, 212
  61011800,1,   0, 218
  61014065,1,   0, 202
  61014214,1,   0, 105
  61015132,1,   0, 105
  61015997,1,   0, 203
  61017771,1,   0, 202
  61020014,1,   0, 212
  61029324,1,   0, 234
  61031250,1,   0, 105
  61033525,1,   0, 202
  61035361,1,   0, 202
  61035582,1,   0, 205
  61040196,1,   0, 203
  61044644,1,   0, 218
  61046937,1,   0, 218
  61049398,1,   0,  22
  61051051,1,   0, 234
  61056136,1,   0, 105
  61057534,1,   0, 202
  61058283,1,   0, 203
  61062961,1,   0, 218
  61065816,1,   0, 218
  61070464,1,   0,  22
  61073815,1,   0, 234
  61075886,1,   0, 218
  61079096,1,   0, 218
  61080161,1,   0, 103
  61082181,1,   0, 104
  61083254,1,   0, 104
  61083598,1,   0, 102
  61084813,1,   0, 203
  61084900,1,   0, 103
  61088216,1,   0, 101
  61090970,1,   0, 102
  61091270,1,   0, 202
  61093035,1,   0, 105
  61095926,1,   0, 104
  61095957,1,   0, 203
  61098688,1,   0, 218
  61100186,1,   0, 203
  61103096,1,   0, 218
  61104920,1,   0, 203
  61106088,1,   0, 103
  61107755,1,   0, 212
  61109087,1,   0, 217
  61109587,1,   0, 104
  61110599,1,   0, 101
  61110907,1,   0, 104
  61112394,1,   0, 218
  61113511,1,   0, 105
  61117618,1,   0, 101
  61117993,1,   0, 234
  61118291,1,   0, 234
  61118855,1,   0, 202
  61120645,1,   0, 202
  61120930,1,   0, 105
  61121668,1,   0, 218
  61125410,1,   0,  22
  61126403,1,   0, 103
  61126900,1,   0, 105
  61128246,1,   0, 205
  61131378,1,   0, 103
  61136785,1,   0, 105
  61138251,1,   0, 212
  61139041,1,   0, 103
  61149491,1,   0, 203
  61151776,1,   0, 234
  61151826,1,   0,  22
  61152750,1,   0, 203
  61156395,1,   0, 202
  61156985,1,   0, 202
  61158858,1,   0, 217
  61159366,1,   0, 203
  61159566,1,   0, 202
  61163712,1,   0, 104
  61165218,1,   0, 103
  61165256,1,   0, 202
  61165959,1,   0, 103
  61167420,1,   0, 234
  61170212,1,   0, 203
  61170553,1,   0, 234
  61176351,1,   0, 101
  61179637,1,   0, 101
  61180742,1,   0,  22
  61187265,1,   0, 234
  61189840,1,   0, 202
  61190316,1,   0, 101
  61190509,1,   0,  22
  61191756,1,   0, 101
  61193503,1,   0, 205
  61194142,1,   0, 105
  61201705,1,   0, 205
  61202554,1,   0, 234
  61203742,1,   0, 218
  61207504,1,   0, 104
  61209108,1,   0, 202
  61210064,1,   0, 104
  61211357,1,   0, 103
  61219767,1,   0, 104
  61220008,1,   0, 212
  61221948,1,   0, 202
  61223270,1,   0, 203
  61223304,1,   0, 203
  61244540,1,   0, 212
  61245331,1,   0, 104
  61245735,1,   0, 202
  61246661,1,   0, 218
  61248036,1,   0, 104
  61248810,1,   0, 218
  61248965,1,   0, 105
  61251067,1,   0, 103
  61251480,1,   0, 218
  61254644,1,   0, 203
  61255682,1,   0, 205
  61257943,1,   0, 104
